Input|Output|PreGlobalOp|PreWorkOp|PostGlobalOp|PostGlobalVal|PostWorkOp|PostWorkVal
S 2 7 4 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 9 3 _ _ _ _
S 1 0 4 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 1 5 _ _ _ _
S 6 1 2 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 7 9 _ _ _ _
S 6 0 8 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 6 4 _ _ _ _
S 1 3 0 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 4 4 _ _ _ _
S 7 7 0 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 4 4 _ _ _ _
S 9 4 0 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 3 3 _ _ _ _
S 0 8 1 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 8 9 _ _ _ _
S 3 5 3 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 8 1 _ _ _ _
S 8 6 4 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 4 8 _ _ _ _
S 5 2 5 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 7 2 _ _ _ _
S 3 5 6 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 8 4 _ _ _ _
S 7 1 9 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 8 7 _ _ _ _
S 1 2 5 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 3 8 _ _ _ _
S 2 7 1 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 9 0 _ _ _ _
S 6 8 7 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 4 1 _ _ _ _
S 1 0 1 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 1 2 _ _ _ _
S 7 0 8 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 7 5 _ _ _ _
S 9 6 9 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 5 4 _ _ _ _
S 1 5 1 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 6 7 _ _ _ _
S 1 9 2 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 0 2 _ _ _ _
S 9 0 5 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 9 4 _ _ _ _
S 6 4 4 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 0 4 _ _ _ _
S 5 6 7 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 1 8 _ _ _ _
S 8 0 9 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 8 7 _ _ _ _
S 2 9 7 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 1 8 _ _ _ _
S 2 0 2 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 2 4 _ _ _ _
S 2 0 9 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 2 1 _ _ _ _
S 3 3 1 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 6 7 _ _ _ _
S 5 7 0 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 2 2 _ _ _ _
S 4 5 7 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 9 6 _ _ _ _
S 8 8 7 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 6 3 _ _ _ _
S 0 6 5 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 6 1 _ _ _ _
S 9 7 9 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 6 5 _ _ _ _
S 9 7 8 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 6 4 _ _ _ _
S 9 5 0 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 4 4 _ _ _ _
S 0 0 1 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 0 1 _ _ _ _
S 5 3 9 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 8 7 _ _ _ _
S 2 3 5 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 5 0 _ _ _ _
S 2 3 8 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 5 3 _ _ _ _
S 4 3 4 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 7 1 _ _ _ _
S 6 2 1 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 8 9 _ _ _ _
S 4 5 8 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 9 7 _ _ _ _
S 2 7 6 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 9 5 _ _ _ _
S 5 4 6 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 9 5 _ _ _ _
S 7 3 4 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 0 4 _ _ _ _
S 7 5 7 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 2 9 _ _ _ _
S 0 4 4 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 4 8 _ _ _ _
S 9 8 0 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 7 7 _ _ _ _
S 3 6 0 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 9 9 _ _ _ _
S 2 0 7 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 2 9 _ _ _ _
S 9 5 6 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 4 0 _ _ _ _
S 5 2 8 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 7 5 _ _ _ _
S 7 5 4 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 2 6 _ _ _ _
S 3 8 1 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 1 2 _ _ _ _
S 3 9 9 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 2 1 _ _ _ _
S 2 5 3 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 2 7 0 _ _ _ _
S 9 7 4 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 6 0 _ _ _ _
S 9 7 7 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 6 3 _ _ _ _
S 1 8 3 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 9 2 _ _ _ _
S 1 7 6 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 8 4 _ _ _ _
S 7 1 7 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 8 5 _ _ _ _
S 4 2 3 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 6 9 _ _ _ _
S 0 4 6 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 4 0 _ _ _ _
S 9 3 0 F _ _ _|_ _ _ _ _ < 2 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 2 2 _ _ _ _
S 9 0 7 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 9 6 _ _ _ _
S 3 0 1 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 3 4 _ _ _ _
S 1 2 4 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 3 7 _ _ _ _
S 8 7 5 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 5 0 _ _ _ _
S 4 6 5 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 0 5 _ _ _ _
S 8 9 7 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 8 7 4 _ _ _ _
S 3 3 4 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 6 0 _ _ _ _
S 5 2 0 F _ _ _|_ _ _ _ _ < 7 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 7 7 _ _ _ _
S 3 4 6 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 7 3 _ _ _ _
S 5 5 0 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 0 0 _ _ _ _
S 4 1 1 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 4 5 6 _ _ _ _
S 3 8 7 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 1 8 _ _ _ _
S 9 7 7 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 9 6 3 _ _ _ _
S 3 9 1 F _ _ _|_ _ _ _ _ < 3 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 2 3 _ _ _ _
S 7 5 7 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 2 9 _ _ _ _
S 3 0 6 F _ _ _|_ _ _ _ _ < 9 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 3 3 9 _ _ _ _
S 5 7 6 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 2 8 _ _ _ _
S 1 2 8 F _ _ _|_ _ _ _ _ < 1 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 1 3 1 _ _ _ _
S 0 1 3 F _ _ _|_ _ _ _ _ < 4 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 0 1 4 _ _ _ _
S 5 4 7 F _ _ _|_ _ _ _ _ < 6 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 9 6 _ _ _ _
S 5 4 9 F _ _ _|_ _ _ _ _ < 8 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 5 9 8 _ _ _ _
S 7 6 2 F _ _ _|_ _ _ _ _ < 5 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 7 3 5 _ _ _ _
S 6 4 0 F _ _ _|_ _ _ _ _ < 0 >|NOP NOP NOP NOP NOP POP POP POP|NOP POP POP POP NOP NOP POP NOP|PSH NOP NOP NOP PSH PSH PSH NOP|SS _ _ _ RL RS RR _|NOP PSH PSH PSH NOP NOP NOP NOP|_ 6 0 0 _ _ _ _
